,temperature,rain_1h,snow_1h,clouds_percentage,population_density,hour,_Christmas Day,_Columbus Day,_Independence Day,_Labor Day,_Martin Luther King Jr Day,_Memorial Day,_New Years Day,_None,_State Fair,_Thanksgiving Day,_Veterans Day,_Washingtons Birthday
31663,266.88,0.0,0.0,40,5436,16,0,0,0,0,0,0,0,1,0,0,0,0
1689,277.33,0.0,0.0,75,1399,22,0,0,0,0,0,0,0,1,0,0,0,0
46950,298.69,0.0,0.0,75,5848,15,0,0,0,0,0,0,0,1,0,0,0,0
17665,288.74,0.0,0.0,90,3839,11,0,0,0,0,0,0,0,1,0,0,0,0
34877,296.43,0.0,0.0,75,5497,15,0,0,0,0,0,0,0,1,0,0,0,0
13491,287.18,0.0,0.0,40,6216,16,0,0,0,0,0,0,0,1,0,0,0,0
42326,267.35,0.0,0.0,1,5526,6,0,0,0,0,0,0,0,1,0,0,0,0
6768,283.35,0.25,0.0,92,5620,8,0,0,0,0,0,0,0,1,0,0,0,0
22796,283.78,0.25,0.0,90,4510,11,0,0,0,0,0,0,0,1,0,0,0,0
334,277.91,0.0,0.0,20,5254,9,0,0,0,0,0,0,0,1,0,0,0,0
40129,255.76,0.0,0.0,40,2971,21,0,0,0,0,0,0,0,1,0,0,0,0
40030,264.65,0.0,0.0,90,1147,0,0,0,0,0,0,0,0,1,0,0,0,0
32101,277.08,0.0,0.0,90,4439,13,0,0,0,0,0,0,0,1,0,0,0,0
7857,289.48,5.97,0.0,0,4503,10,0,0,0,0,0,0,0,1,0,0,0,0
40104,252.93,0.0,0.0,5,2369,20,0,0,0,0,0,0,0,1,0,0,0,0
32703,286.71,0.0,0.0,90,409,3,0,0,0,0,0,0,0,1,0,0,0,0
3811,266.37,0.0,0.0,90,387,4,0,0,0,0,0,0,0,1,0,0,0,0
26705,285.34,0.0,0.0,1,1204,6,0,0,0,0,0,0,0,1,0,0,0,0
20381,269.89,0.0,0.0,90,931,0,0,0,0,0,0,0,0,1,0,0,0,0
1230,276.8,0.0,0.0,0,4661,10,0,0,0,0,0,0,0,1,0,0,0,0
40574,249.38,0.0,0.0,5,4240,8,0,0,0,0,0,0,0,1,0,0,0,0
37098,287.74,0.0,0.0,1,5836,8,0,0,0,0,0,0,0,1,0,0,0,0
24947,295.254,0.0,0.0,68,5568,17,0,0,0,0,0,0,0,1,0,0,0,0
26947,286.92,0.0,0.0,12,4392,11,0,0,0,0,0,0,0,1,0,0,0,0
27832,284.63,0.0,0.0,1,2722,20,0,0,0,0,0,0,0,1,0,0,0,0
25867,287.95,1.78,0.0,92,3005,9,0,0,0,0,0,0,0,1,0,0,0,0
47984,285.97,0.0,0.0,1,4638,11,0,0,0,0,0,0,0,1,0,0,0,0
42746,272.89,0.0,0.0,1,3691,22,0,0,0,0,0,0,0,1,0,0,0,0
9879,285.12,0.0,0.0,1,6300,15,0,0,0,0,0,0,0,1,0,0,0,0
27259,295.369,0.0,0.0,32,4401,12,0,0,0,0,0,0,0,1,0,0,0,0
20091,259.74,0.0,0.0,1,2699,8,0,0,0,0,0,0,0,1,0,0,0,0
19748,274.3,0.0,0.0,90,4821,14,0,0,0,0,0,0,0,1,0,0,0,0
15811,291.85,0.0,0.0,1,1330,23,0,0,0,0,0,0,0,1,0,0,0,0
36209,292.07,0.0,0.0,75,3793,11,0,0,0,0,0,0,0,1,0,0,0,0
47576,284.35,0.0,0.0,1,6561,7,0,0,0,0,0,0,0,1,0,0,0,0
21933,273.01,0.0,0.0,1,2858,9,0,0,0,0,0,0,0,1,0,0,0,0
47354,294.77,0.64,0.0,90,3616,11,0,0,0,0,0,0,0,1,0,0,0,0
23443,291.56,0.0,0.0,20,4991,13,0,0,0,0,0,0,0,1,0,0,0,0
10440,259.08,0.0,0.0,40,4752,12,0,0,0,0,0,0,0,1,0,0,0,0
9518,278.43,0.0,0.0,92,5374,9,0,0,0,0,0,0,0,1,0,0,0,0
19430,281.29,0.0,0.0,90,1430,22,0,0,0,0,0,0,0,1,0,0,0,0
22768,284.47,0.25,0.0,90,513,0,0,0,0,0,0,0,0,1,0,0,0,0
38143,286.62,0.0,0.0,75,2745,21,0,0,0,0,0,0,0,1,0,0,0,0
8152,289.65,0.0,0.0,0,2741,8,0,0,0,0,0,0,0,1,0,0,0,0
30210,272.75,0.0,0.0,1,486,3,0,0,0,0,0,0,0,1,0,0,0,0
11889,260.09,0.0,0.0,0,3652,18,0,0,0,0,0,0,0,1,0,0,0,0
36804,285.43,0.0,0.0,1,853,4,0,0,0,0,0,0,0,1,0,0,0,0
20733,267.08,0.0,0.0,75,1017,23,0,0,0,0,0,0,0,1,0,0,0,0
15450,295.37,0.6,0.0,92,4426,14,0,0,0,0,0,0,0,1,0,0,0,0
33769,281.77,0.0,0.0,90,6530,7,0,0,0,0,0,0,0,1,0,0,0,0
14530,286.33,0.0,0.0,1,2971,5,0,0,0,0,0,0,0,1,0,0,0,0
33105,274.95,0.0,0.0,90,590,0,0,0,0,0,0,0,0,1,0,0,0,0
8692,302.78,0.0,0.0,90,5575,12,0,0,0,0,0,0,0,1,0,0,0,0
24878,299.61,0.0,0.0,90,995,23,0,0,0,0,0,0,0,1,0,0,0,0
35134,300.62,0.0,0.0,40,2328,22,0,0,0,0,0,0,0,1,0,0,0,0
46010,291.35,0.0,0.0,90,2822,5,0,0,0,0,0,0,0,1,0,0,0,0
47279,294.53,0.25,0.0,75,3476,8,0,0,0,0,0,0,0,1,0,0,0,0
39158,264.22,0.0,0.0,1,320,2,0,0,0,0,0,0,0,1,0,0,0,0
36865,287.46,0.0,0.0,1,1621,7,0,0,0,0,0,0,0,1,0,0,0,0
7534,294.65,0.0,0.0,12,433,1,0,0,0,0,0,0,0,1,0,0,0,0
34614,291.59,0.0,0.0,75,3651,21,0,0,0,0,0,0,0,1,0,0,0,0
12255,256.32,0.0,0.0,1,1111,0,0,0,0,0,0,0,0,1,0,0,0,0
36765,299.08,0.0,0.0,40,6799,16,0,0,0,0,0,0,0,1,0,0,0,0
7474,302.03,0.0,0.0,32,3897,13,0,0,0,0,0,0,0,1,0,0,0,0
38292,282.36,0.0,0.0,1,5429,14,0,0,0,0,0,0,0,1,0,0,0,0
12947,267.3,0.0,0.0,20,2172,23,0,0,0,0,0,0,0,1,0,0,0,0
19526,282.75,0.0,0.0,90,5414,6,0,0,0,0,0,0,0,1,0,0,0,0
32602,285.49,0.0,0.0,75,5387,14,0,0,0,0,0,0,0,1,0,0,0,0
4125,266.86,0.0,0.0,90,782,4,0,0,0,0,0,0,0,1,0,0,0,0
2265,267.33,0.0,0.0,90,5014,6,0,0,0,0,0,0,0,1,0,0,0,0
41398,255.99,0.0,0.0,1,4161,10,0,0,0,0,0,0,0,1,0,0,0,0
28845,272.79,0.0,0.0,75,5018,9,0,0,0,0,0,0,0,1,0,0,0,0
8223,289.54,2.03,0.0,92,2996,5,0,0,0,0,0,0,0,1,0,0,0,0
14742,292.04,0.0,0.0,1,451,1,0,0,0,0,0,0,0,1,0,0,0,0
36575,290.09,0.0,0.0,75,1423,23,0,0,0,0,0,0,0,1,0,0,0,0
25262,301.42,0.0,0.0,40,3060,19,0,0,0,0,0,0,0,1,0,0,0,0
44005,283.94,0.0,0.0,90,5138,18,0,0,0,0,0,0,0,1,0,0,0,0
30293,275.08,0.0,0.0,90,3351,19,0,0,0,0,0,0,0,1,0,0,0,0
31242,273.01,0.0,0.0,40,4885,10,0,0,0,0,0,0,0,1,0,0,0,0
46288,300.15,0.0,0.0,40,4625,13,0,0,0,0,0,0,0,1,0,0,0,0
24103,292.26,0.0,0.0,20,800,5,0,0,0,0,0,0,0,1,0,0,0,0
36069,291.69,0.0,0.0,1,676,0,0,0,0,0,0,0,0,1,0,0,0,0
8162,296.03,0.0,0.0,92,3405,19,0,0,0,0,0,0,0,1,0,0,0,0
4492,269.38,0.0,0.0,1,875,1,0,0,0,0,0,0,0,1,0,0,0,0
45086,292.88,0.0,0.0,90,4161,10,0,0,0,0,0,0,0,1,0,0,0,0
4635,273.63,0.0,0.0,1,1854,23,0,0,0,0,0,0,0,1,0,0,0,0
41549,261.54,0.0,0.0,5,5337,12,0,0,0,0,0,0,0,1,0,0,0,0
21010,266.48,0.0,0.0,75,2402,5,0,0,0,0,0,0,0,1,0,0,0,0
37358,296.43,0.0,0.0,75,6778,7,0,0,0,0,0,0,0,1,0,0,0,0
19572,279.22,0.0,0.0,90,4550,18,0,0,0,0,0,0,0,1,0,0,0,0
4068,270.59,0.0,0.0,90,1343,22,0,0,0,0,0,0,0,1,0,0,0,0
31383,273.71,0.0,0.0,90,2890,21,0,0,0,0,0,0,0,1,0,0,0,0
20306,267.16,0.0,0.0,90,4625,6,0,0,0,0,0,0,0,1,0,0,0,0
19666,277.01,0.0,0.0,90,5431,6,0,0,0,0,0,0,0,1,0,0,0,0
10311,274.06,0.76,0.0,64,2568,19,0,0,0,0,0,0,0,1,0,0,0,0
45362,292.15,0.0,0.0,90,898,4,0,0,0,0,0,0,0,1,0,0,0,0
11279,247.15,0.0,0.0,1,209,2,0,0,0,0,0,0,0,1,0,0,0,0
22872,278.73,0.51,0.0,90,6554,16,0,0,0,0,0,0,0,1,0,0,0,0
24269,292.0,0.0,0.0,20,606,3,0,0,0,0,0,0,0,1,0,0,0,0
46309,298.21,0.0,0.0,1,4455,10,0,0,0,0,0,0,0,1,0,0,0,0
4506,276.1,0.0,0.0,1,4502,15,0,0,0,0,0,0,0,1,0,0,0,0
16181,286.47,0.0,0.0,1,566,1,0,0,0,0,0,0,0,1,0,0,0,0
16856,302.52,0.0,0.0,1,3202,15,0,0,0,0,0,0,0,1,0,0,0,0
12175,261.81,0.0,0.0,75,6431,16,0,0,0,0,0,0,0,1,0,0,0,0
2397,258.1,0.0,0.0,89,4422,12,0,0,0,0,0,0,0,1,0,0,0,0
12629,252.4,0.0,0.0,1,3394,11,0,0,0,0,0,0,0,1,0,0,0,0
37046,295.36,0.0,0.0,40,4232,13,0,0,0,0,0,0,0,1,0,0,0,0
43152,277.57,0.0,0.0,75,4743,10,0,0,0,0,0,0,0,1,0,0,0,0
13919,283.99,0.25,0.0,40,5612,12,0,0,0,0,0,0,0,1,0,0,0,0
8081,293.47,0.0,0.0,12,5655,14,0,0,0,0,0,0,0,1,0,0,0,0
23032,290.75,0.0,0.0,1,5211,14,0,0,0,0,0,0,0,1,0,0,0,0
44758,297.65,0.0,0.0,1,6202,15,0,0,0,0,0,0,0,1,0,0,0,0
29679,270.49,0.0,0.0,90,849,5,0,0,0,0,0,0,0,1,0,0,0,0
17225,294.72,0.0,0.0,1,675,2,0,0,0,0,0,0,0,1,0,0,0,0
34608,300.34,0.0,0.0,75,4516,15,0,0,0,0,0,0,0,1,0,0,0,0
10085,261.13,0.0,0.0,1,3682,18,0,0,0,0,0,0,0,1,0,0,0,0
42320,270.29,0.0,0.0,1,665,0,0,0,0,0,0,0,0,1,0,0,0,0
14279,284.68,0.43,0.0,90,4298,18,0,0,0,0,0,0,0,1,0,0,0,0
42106,271.28,0.0,0.0,90,335,3,0,0,0,0,0,0,0,1,0,0,0,0
26174,292.56,2.54,0.0,1,356,3,0,0,0,0,0,0,0,1,0,0,0,0
11398,269.0,0.0,0.0,64,321,3,0,0,0,0,0,0,0,1,0,0,0,0
10819,262.94,0.0,0.0,64,5219,6,0,0,0,0,0,0,0,1,0,0,0,0
15990,301.221,0.0,0.0,12,5830,15,0,0,0,0,0,0,0,1,0,0,0,0
43937,285.08,0.0,0.0,90,6523,7,0,0,0,0,0,0,0,1,0,0,0,0
20986,271.8,0.0,0.0,90,4142,13,0,0,0,0,0,0,0,1,0,0,0,0
42210,266.8,0.0,0.0,75,685,1,0,0,0,0,0,0,0,1,0,0,0,0
46771,291.55,0.0,0.0,1,2821,5,0,0,0,0,0,0,0,1,0,0,0,0
21158,262.65,0.0,0.0,90,4229,11,0,0,0,0,0,0,0,1,0,0,0,0
42541,272.94,0.0,0.0,90,6206,8,0,0,0,0,0,0,0,1,0,0,0,0
36004,292.95,0.0,0.0,90,3727,19,0,0,0,0,0,0,0,1,0,0,0,0
37318,294.94,0.0,0.0,1,4787,13,0,0,0,0,0,0,0,1,0,0,0,0
5784,274.39,0.0,0.0,90,2711,9,0,0,0,0,0,0,0,1,0,0,0,0
33123,273.08,0.0,0.0,90,4625,10,0,0,0,0,0,0,0,1,0,0,0,0
29251,243.62,0.0,0.0,1,1037,7,0,0,0,0,0,0,0,1,0,0,0,0
19463,276.29,0.0,0.0,5,4291,18,0,0,0,0,0,0,0,1,0,0,0,0
27555,277.053,0.0,0.0,8,3934,11,0,0,0,0,0,0,0,1,0,0,0,0
20679,249.93,0.0,0.0,1,977,23,0,0,0,0,0,0,0,1,0,0,0,0
31503,277.65,0.0,0.0,40,2100,8,0,0,0,0,0,0,0,1,0,0,0,0
3096,253.51,0.0,0.0,1,859,23,0,0,0,0,0,0,0,1,0,0,0,0
2815,274.88,0.0,0.0,40,4367,10,0,0,0,0,0,0,0,1,0,0,0,0
1959,258.94,0.0,0.0,75,1081,23,0,0,0,0,0,0,0,1,0,0,0,0
17047,296.65,0.0,0.0,1,2461,9,0,0,0,0,0,0,0,1,0,0,0,0
15202,290.27,0.0,0.0,1,4966,10,0,0,0,0,0,0,0,1,0,0,0,0
31795,278.28,0.0,0.0,90,6571,16,0,0,0,0,0,0,0,1,0,0,0,0
1917,260.81,0.0,0.0,75,4582,10,0,0,0,0,0,0,0,1,0,0,0,0
27955,283.75,0.0,0.0,1,2427,20,0,0,0,0,0,0,0,1,0,0,0,0
15895,298.77,0.0,0.0,1,3558,19,0,0,0,0,0,0,0,1,0,0,0,0
23688,290.9,0.89,0.0,90,5095,14,0,0,0,0,0,0,0,1,0,0,0,0
37311,294.3,0.0,0.0,90,5922,6,0,0,0,0,0,0,0,1,0,0,0,0
18913,295.24,0.0,0.0,1,2887,14,0,0,0,0,0,0,0,1,0,0,0,0
33928,285.48,0.0,0.0,40,4373,10,0,0,0,0,0,0,0,1,0,0,0,0
25877,290.51,0.0,0.0,76,4788,15,0,0,0,0,0,0,0,1,0,0,0,0
1094,279.95,0.0,0.0,90,1120,7,0,0,0,0,0,0,0,1,0,0,0,0
17411,295.31,0.0,0.0,40,308,4,0,0,0,0,0,0,0,1,0,0,0,0
32346,283.52,0.0,0.0,90,6071,17,0,0,0,0,0,0,0,1,0,0,0,0
4765,270.06,0.0,0.0,1,1349,23,0,0,0,0,0,0,0,1,0,0,0,0
39722,268.75,0.0,0.0,1,3263,22,0,0,0,0,0,0,0,1,0,0,0,0
28631,274.88,0.0,0.0,90,5552,6,0,0,0,0,0,0,0,1,0,0,0,0
885,275.09,0.0,0.0,90,2067,8,0,0,0,0,0,0,0,1,0,0,0,0
7060,302.18,0.0,0.0,0,5848,15,0,0,0,0,0,0,0,1,0,0,0,0
9041,297.2,0.0,0.0,40,6600,16,0,0,0,0,0,0,0,1,0,0,0,0
8292,285.63,0.0,0.0,1,5629,6,0,0,0,0,0,0,0,1,0,0,0,0
10810,264.53,14.73,0.0,64,610,0,0,0,0,0,0,0,0,1,0,0,0,0
14005,278.52,1.13,0.0,90,255,2,0,0,0,0,0,0,0,1,0,0,0,0
39754,265.3,0.0,0.0,90,372,3,0,0,0,0,0,0,0,1,0,0,0,0
871,276.29,0.0,0.0,75,4004,18,0,0,0,0,0,0,0,1,0,0,0,0
41688,258.42,0.0,0.0,1,237,2,0,0,0,0,0,0,0,1,0,0,0,0
40318,256.08,0.0,0.0,5,4092,10,0,0,0,0,0,0,0,1,0,0,0,0
23391,285.77,0.0,0.0,20,4907,9,0,0,0,0,0,0,0,1,0,0,0,0
29213,261.08,0.0,0.0,90,317,3,0,0,0,0,0,0,0,1,0,0,0,0
46862,293.55,0.0,0.0,90,4777,9,0,0,0,0,0,0,0,1,0,0,0,0
13617,281.15,0.0,0.0,90,3115,22,0,0,0,0,0,0,0,1,0,0,0,0
1794,268.32,0.0,0.0,75,713,5,0,0,0,0,0,0,0,1,0,0,0,0
20893,263.89,0.0,0.0,1,2098,22,0,0,0,0,0,0,0,1,0,0,0,0
36948,290.71,0.0,0.0,75,5262,14,0,0,0,0,0,0,0,1,0,0,0,0
17859,295.73,0.0,0.0,75,4734,10,0,0,0,0,0,0,0,1,0,0,0,0
3714,272.13,0.0,0.0,90,5066,17,0,0,0,0,0,0,0,1,0,0,0,0
39224,281.09,0.0,0.0,5,5325,18,0,0,0,0,0,0,0,1,0,0,0,0
32530,278.95,0.0,0.0,90,5551,15,0,0,0,0,0,0,0,1,0,0,0,0
29198,261.72,0.0,0.0,90,1543,20,0,0,0,0,0,0,0,1,0,0,0,0
12042,250.64,0.0,0.0,75,379,3,0,0,0,0,0,0,0,1,0,0,0,0
47280,295.05,0.0,0.0,90,4212,9,0,0,0,0,0,0,0,1,0,0,0,0
12266,262.77,0.0,0.0,90,4213,11,0,0,0,0,0,0,0,1,0,0,0,0
11655,256.63,0.0,0.0,90,1364,22,0,0,0,0,0,0,0,1,0,0,0,0
33770,281.77,0.0,0.0,90,6530,7,0,0,0,0,0,0,0,1,0,0,0,0
40357,249.88,0.0,0.0,1,379,1,0,0,0,0,0,0,0,1,0,0,0,0
2016,264.88,0.0,0.0,20,716,5,0,0,0,0,0,0,0,1,0,0,0,0
39176,272.21,0.0,0.0,90,2860,20,0,0,0,0,0,0,0,1,0,0,0,0
9695,270.56,0.0,0.0,64,2744,21,0,0,0,0,0,0,0,1,0,0,0,0
23547,296.72,0.0,0.0,75,2624,21,0,0,0,0,0,0,0,1,0,0,0,0
25761,293.39,0.0,0.0,0,971,23,0,0,0,0,0,0,0,1,0,0,0,0
14751,298.62,0.0,0.0,1,4993,10,0,0,0,0,0,0,0,1,0,0,0,0
13182,267.95,0.0,0.0,90,4470,18,0,0,0,0,0,0,0,1,0,0,0,0
14368,279.73,0.0,0.0,12,5857,8,0,0,0,0,0,0,0,1,0,0,0,0
38263,282.86,0.0,0.0,40,4965,9,0,0,0,0,0,0,0,1,0,0,0,0
38060,279.75,0.0,0.0,75,5022,10,0,0,0,0,0,0,0,1,0,0,0,0
3441,270.34,0.0,0.0,90,6095,17,0,0,0,0,0,0,0,1,0,0,0,0
5955,286.18,0.0,0.0,90,1006,0,0,0,0,0,0,0,0,1,0,0,0,0
19768,274.08,0.0,0.0,90,990,4,0,0,0,0,0,0,0,1,0,0,0,0
10251,271.14,0.0,0.0,64,1335,0,0,0,0,0,0,0,0,1,0,0,0,0
42321,269.82,0.0,0.0,1,340,1,0,0,0,0,0,0,0,1,0,0,0,0
14339,278.0,0.0,0.0,90,361,3,0,0,0,0,0,0,0,1,0,0,0,0
33935,290.95,0.0,0.0,40,5770,17,0,0,0,0,0,0,0,1,0,0,0,0
13011,274.91,0.0,0.0,90,5614,15,0,0,0,0,0,0,0,1,0,0,0,0
16116,300.5,0.0,0.0,1,5709,14,0,0,0,0,0,0,0,1,0,0,0,0
14479,285.28,0.64,0.0,90,937,23,0,0,0,0,0,0,0,1,0,0,0,0
39449,283.29,0.0,0.0,40,407,3,0,0,0,0,0,0,0,1,0,0,0,0
18650,295.71,0.0,0.0,75,5570,15,0,0,0,0,0,0,0,1,0,0,0,0
5732,273.31,0.0,0.0,90,2299,7,0,0,0,0,0,0,0,1,0,0,0,0
28626,275.02,0.0,0.0,90,2706,5,0,0,0,0,0,0,0,1,0,0,0,0
10,290.97,0.0,0.0,20,3539,19,0,0,0,0,0,0,0,1,0,0,0,0
11863,270.02,0.0,0.0,75,6285,16,0,0,0,0,0,0,0,1,0,0,0,0
5924,282.43,0.0,0.0,90,5937,17,0,0,0,0,0,0,0,1,0,0,0,0
37936,275.01,0.0,0.0,1,3016,5,0,0,0,0,0,0,0,1,0,0,0,0
27970,286.33,0.0,0.0,1,4506,11,0,0,0,0,0,0,0,1,0,0,0,0
45789,295.58,0.0,0.0,1,373,3,0,0,0,0,0,0,0,1,0,0,0,0
35854,303.15,0.0,0.0,20,6136,17,0,0,0,0,0,0,0,1,0,0,0,0
13990,278.27,3.41,0.0,90,4331,11,0,0,0,0,0,0,0,1,0,0,0,0
14598,289.86,0.0,0.0,8,755,1,0,0,0,0,0,0,0,1,0,0,0,0
13728,275.14,0.97,0.0,90,5089,13,0,0,0,0,0,0,0,1,0,0,0,0
15562,286.45,0.0,0.0,1,2998,5,0,0,0,0,0,0,0,1,0,0,0,0
45687,299.34,0.0,0.0,90,4448,11,0,0,0,0,0,0,0,1,0,0,0,0
25665,295.26,0.0,0.0,88,1358,23,0,0,0,0,0,0,0,1,0,0,0,0
33067,275.58,0.0,0.0,90,5932,7,0,0,0,0,0,0,0,1,0,0,0,0
29806,250.03,0.0,0.0,1,357,2,0,0,0,0,0,0,0,1,0,0,0,0
34056,294.09,0.0,0.0,1,4393,12,0,0,0,0,0,0,0,1,0,0,0,0
30143,272.09,0.0,0.0,90,4263,10,0,0,0,0,0,0,0,1,0,0,0,0
46497,293.51,0.0,0.0,1,1148,23,0,0,0,0,0,0,0,1,0,0,0,0
45010,294.36,0.0,0.0,20,3514,10,0,0,0,0,0,0,0,1,0,0,0,0
43788,295.35,0.0,0.0,90,5019,18,0,0,0,0,0,0,0,1,0,0,0,0
7695,294.07,0.0,0.0,56,828,4,0,0,0,0,0,0,0,1,0,0,0,0
41568,268.48,0.0,0.0,90,1831,7,0,0,0,0,0,0,0,1,0,0,0,0
44777,291.15,0.0,0.0,75,5554,6,0,0,0,0,0,0,0,1,0,0,0,0
21290,265.28,0.0,0.0,75,2259,22,0,0,0,0,0,0,0,1,0,0,0,0
4856,281.22,0.0,0.0,1,3507,11,0,0,0,0,0,0,0,1,0,0,0,0
46023,292.22,0.0,0.0,90,4592,10,0,0,0,0,0,0,0,1,0,0,0,0
43612,280.75,0.0,0.0,1,683,0,0,0,0,0,0,0,0,1,0,0,0,0
37555,284.15,0.0,0.0,1,348,3,0,0,0,0,0,0,0,1,0,0,0,0
18495,289.14,0.0,0.0,75,890,4,0,0,0,0,0,0,0,1,0,0,0,0
15114,293.56,0.76,0.0,0,6327,8,0,0,0,0,0,0,0,1,0,0,0,0
30107,272.55,0.0,0.0,90,4852,15,0,0,0,0,0,0,0,1,0,0,0,0
25958,294.69,1.52,0.0,1,2298,21,0,0,0,0,0,0,0,1,0,0,0,0
4417,262.15,0.0,0.0,1,1727,22,0,0,0,0,0,0,0,1,0,0,0,0
7497,300.75,0.0,0.0,56,4363,13,0,0,0,0,0,0,0,1,0,0,0,0
30720,261.95,0.0,0.0,1,2972,20,0,0,0,0,0,0,0,1,0,0,0,0
34144,286.15,0.0,0.0,75,1779,22,0,0,0,0,0,0,0,1,0,0,0,0
7921,289.11,0.0,0.0,0,6331,7,0,0,0,0,0,0,0,1,0,0,0,0
5608,294.06,0.0,0.0,1,2883,20,0,0,0,0,0,0,0,1,0,0,0,0
19758,273.94,0.0,0.0,90,1123,22,0,0,0,0,0,0,0,1,0,0,0,0
5333,271.98,0.0,0.0,90,1421,6,0,0,0,0,0,0,0,1,0,0,0,0
29145,251.46,0.0,0.0,1,864,4,0,0,0,0,0,0,0,1,0,0,0,0
42256,274.42,0.0,0.0,90,4339,12,0,0,0,0,0,0,0,1,0,0,0,0
32731,288.61,0.0,0.0,90,4605,11,0,0,0,0,0,0,0,1,0,0,0,0
42279,267.43,0.0,0.0,1,6336,7,0,0,0,0,0,0,0,1,0,0,0,0
45962,292.62,0.0,0.0,1,369,3,0,0,0,0,0,0,0,1,0,0,0,0
16444,302.08,0.0,0.0,40,5560,15,0,0,0,0,0,0,0,1,0,0,0,0
25562,301.35,0.0,0.0,56,4586,16,0,0,0,0,0,0,0,1,0,0,0,0
23943,292.68,0.0,0.0,75,4805,16,0,0,0,0,0,0,0,1,0,0,0,0
34792,287.68,0.0,0.0,20,3659,9,0,0,0,0,0,0,0,1,0,0,0,0
34954,293.53,0.0,0.0,1,1533,23,0,0,0,0,0,0,0,1,0,0,0,0
24963,289.872,0.0,0.0,92,4759,9,0,0,0,0,0,0,0,1,0,0,0,0
40477,274.86,0.0,0.0,1,327,1,0,0,0,0,0,0,0,1,0,0,0,0
25035,293.675,0.0,0.0,92,4200,9,0,0,0,0,0,0,0,1,0,0,0,0
47462,291.96,0.51,0.0,1,3130,20,0,0,0,0,0,0,0,1,0,0,0,0
47166,290.23,0.43,0.0,90,4954,12,0,0,0,0,0,0,0,1,0,0,0,0
16499,300.95,0.0,0.0,90,2379,21,0,0,0,0,0,0,0,1,0,0,0,0
31350,275.71,0.0,0.0,75,2647,20,0,0,0,0,0,0,0,1,0,0,0,0
28970,258.75,0.0,0.0,1,400,4,0,0,0,0,0,0,0,1,0,0,0,0
13854,286.24,0.0,0.0,75,3374,19,0,0,0,0,0,0,0,1,0,0,0,0
24613,287.34,0.0,0.0,75,1679,7,0,0,0,0,0,0,0,1,0,0,0,0
13121,259.86,0.0,0.0,1,435,5,0,0,0,0,0,0,0,1,0,0,0,0
19923,279.58,0.0,0.0,90,5444,14,0,0,0,0,0,0,0,1,0,0,0,0
25881,291.08,0.0,0.0,75,3607,18,0,0,0,0,0,0,0,1,0,0,0,0
44605,293.87,0.0,0.0,5,2865,22,0,0,0,0,0,0,0,1,0,0,0,0
2063,275.03,0.0,0.0,90,2300,9,0,0,0,0,0,0,0,1,0,0,0,0
33558,285.71,0.0,0.0,1,5175,9,0,0,0,0,0,0,0,1,0,0,0,0
33375,280.95,0.0,0.0,1,5868,8,0,0,0,0,0,0,0,1,0,0,0,0
19682,274.55,0.0,0.0,90,1194,8,0,0,0,0,0,0,0,1,0,0,0,0
35891,290.08,0.0,0.0,90,896,4,0,0,0,0,0,0,0,1,0,0,0,0
14102,285.08,4.29,0.0,75,333,1,0,0,0,0,0,0,0,1,0,0,0,0
4032,258.88,0.0,0.0,1,697,6,0,0,0,0,0,0,0,1,0,0,0,0
18920,292.36,0.0,0.0,1,2675,21,0,0,0,0,0,0,0,1,0,0,0,0
17557,290.42,0.3,0.0,90,5974,15,0,0,0,0,0,0,0,1,0,0,0,0
836,278.22,0.0,0.0,90,6509,7,0,0,0,0,0,0,0,1,0,0,0,0
40451,268.15,0.0,0.0,1,948,23,0,0,0,0,0,0,0,1,0,0,0,0
7424,297.79,0.0,0.0,1,2592,10,0,0,0,0,0,0,0,1,0,0,0,0
39569,262.09,0.0,0.0,1,927,4,0,0,0,0,0,0,0,1,0,0,0,0
22384,277.59,0.0,0.0,1,1724,22,0,0,0,0,0,0,0,1,0,0,0,0
18744,280.24,0.0,0.0,1,542,2,0,0,0,0,0,0,0,1,0,0,0,0
10153,264.95,0.0,0.0,64,3294,19,0,0,0,0,0,0,0,1,0,0,0,0
13008,274.29,0.25,0.0,90,4732,12,0,0,0,0,0,0,0,1,0,0,0,0
21226,264.84,0.0,0.0,90,6764,16,0,0,0,0,0,0,0,1,0,0,0,0
18572,292.39,0.0,0.0,90,4997,18,0,0,0,0,0,0,0,1,0,0,0,0
7863,298.77,0.0,0.0,0,5642,15,0,0,0,0,0,0,0,1,0,0,0,0
4331,273.79,0.0,0.0,90,5155,13,0,0,0,0,0,0,0,1,0,0,0,0
1990,273.05,0.0,0.0,75,2508,5,0,0,0,0,0,0,0,1,0,0,0,0
15426,295.6,0.0,0.0,88,895,1,0,0,0,0,0,0,0,1,0,0,0,0
44041,279.69,0.0,0.0,1,622,2,0,0,0,0,0,0,0,1,0,0,0,0
35203,299.15,0.0,0.0,1,4514,15,0,0,0,0,0,0,0,1,0,0,0,0
47030,290.96,1.78,0.0,90,500,4,0,0,0,0,0,0,0,1,0,0,0,0
17142,291.97,0.0,0.0,90,5316,8,0,0,0,0,0,0,0,1,0,0,0,0
23395,289.58,0.0,0.0,20,4703,13,0,0,0,0,0,0,0,1,0,0,0,0
9342,279.4,0.25,0.0,48,5773,6,0,0,0,0,0,0,0,1,0,0,0,0
