,temperature,rain_1h,snow_1h,clouds_percentage,population_density,hour,_Christmas Day,_Columbus Day,_Independence Day,_Labor Day,_Martin Luther King Jr Day,_Memorial Day,_New Years Day,_None,_State Fair,_Thanksgiving Day,_Veterans Day,_Washingtons Birthday
18065,293.35,0.0,0.0,1,567,0,0,0,0,0,0,0,0,1,0,0,0,0
38976,273.84,0.0,0.0,90,5221,14,0,0,0,0,0,0,0,1,0,0,0,0
7413,290.86,0.0,0.0,1,1754,23,0,0,0,0,0,0,0,1,0,0,0,0
39879,270.08,0.0,0.0,40,530,0,0,0,0,0,0,0,0,1,0,0,0,0
34096,286.42,0.0,0.0,90,906,1,0,0,0,0,0,0,0,1,0,0,0,0
19816,268.44,0.0,0.0,1,302,2,0,0,0,0,0,0,0,1,0,0,0,0
19373,277.79,0.0,0.0,1,802,6,0,0,0,0,0,0,0,1,0,0,0,0
23510,286.87,0.0,0.0,40,2763,8,0,0,0,0,0,0,0,1,0,0,0,0
36517,296.08,0.0,0.0,75,5094,14,0,0,0,0,0,0,0,1,0,0,0,0
35715,293.65,0.0,0.0,1,3420,23,0,0,0,0,0,0,0,1,0,0,0,0
38775,274.69,0.0,0.0,40,3292,19,0,0,0,0,0,0,0,1,0,0,0,0
36985,286.65,0.0,0.0,75,634,0,0,0,0,0,0,0,0,1,0,0,0,0
44030,288.93,0.0,0.0,90,4148,16,0,0,0,0,0,0,0,1,0,0,0,0
25895,287.45,0.0,0.0,1,1755,8,0,0,0,0,0,0,0,1,0,0,0,0
11726,272.32,0.25,0.0,90,4880,16,0,0,0,0,0,0,0,1,0,0,0,0
21651,278.73,0.0,0.0,40,2783,5,0,0,0,0,0,0,0,1,0,0,0,0
33564,294.71,0.0,0.0,75,5877,15,0,0,0,0,0,0,0,1,0,0,0,0
13383,276.23,0.0,0.0,90,786,4,0,0,0,0,0,0,0,1,0,0,0,0
7491,296.2,0.0,0.0,12,1128,7,0,0,0,0,0,0,0,1,0,0,0,0
5260,274.36,0.0,0.0,90,516,0,0,0,0,0,0,0,0,1,0,0,0,0
25855,291.08,0.76,0.0,92,2718,21,0,0,0,0,0,0,0,1,0,0,0,0
21953,278.84,0.0,0.0,90,4843,13,0,0,0,0,0,0,0,1,0,0,0,0
36663,291.65,0.0,0.0,75,2455,22,0,0,0,0,0,0,0,1,0,0,0,0
35434,296.62,0.0,0.0,75,6128,8,0,0,0,0,0,0,0,1,0,0,0,0
39153,267.15,0.0,0.0,5,2583,21,0,0,0,0,0,0,0,1,0,0,0,0
25102,298.44,0.0,0.0,75,1005,4,0,0,0,0,0,0,0,1,0,0,0,0
5282,273.47,0.0,0.0,90,4614,12,0,0,0,0,0,0,0,1,0,0,0,0
45016,295.46,0.0,0.0,90,4834,13,0,0,0,0,0,0,0,1,0,0,0,0
43580,286.79,0.0,0.0,1,6816,16,0,0,0,0,0,0,0,1,0,0,0,0
2702,262.36,0.0,0.0,1,951,0,0,0,0,0,0,0,0,1,0,0,0,0
34845,282.62,0.0,0.0,1,6227,7,0,0,0,0,0,0,0,1,0,0,0,0
43527,288.64,0.0,0.0,1,4577,11,0,0,0,0,0,0,0,1,0,0,0,0
3067,270.92,0.0,0.0,58,4028,13,0,0,0,0,0,0,0,1,0,0,0,0
10114,271.66,0.0,0.0,1,894,23,0,0,0,0,0,0,0,1,0,0,0,0
22841,284.61,0.0,0.0,90,6115,15,0,0,0,0,0,0,0,1,0,0,0,0
11288,255.48,0.0,0.0,64,4023,12,0,0,0,0,0,0,0,1,0,0,0,0
33718,289.88,0.0,0.0,90,5127,9,0,0,0,0,0,0,0,1,0,0,0,0
36193,295.65,0.0,0.0,75,3509,20,0,0,0,0,0,0,0,1,0,0,0,0
4051,266.74,0.0,0.0,75,316,1,0,0,0,0,0,0,0,1,0,0,0,0
1959,258.94,0.0,0.0,75,1081,23,0,0,0,0,0,0,0,1,0,0,0,0
18116,291.73,0.0,0.0,90,3183,20,0,0,0,0,0,0,0,1,0,0,0,0
40372,256.48,0.0,0.0,1,6504,16,0,0,0,0,0,0,0,1,0,0,0,0
14764,297.46,0.0,0.0,40,2171,23,0,0,0,0,0,0,0,1,0,0,0,0
43491,278.5,0.0,0.0,1,2760,23,0,0,0,0,0,0,0,1,0,0,0,0
38148,281.42,0.0,0.0,1,285,2,0,0,0,0,0,0,0,1,0,0,0,0
466,282.02,0.0,0.0,100,3815,10,0,0,0,0,0,0,0,1,0,0,0,0
41830,271.44,0.0,0.0,90,1162,23,0,0,0,0,0,0,0,1,0,0,0,0
18254,298.45,0.0,0.0,1,4802,13,0,0,0,0,0,0,0,1,0,0,0,0
14054,284.92,0.0,0.0,1,1042,23,0,0,0,0,0,0,0,1,0,0,0,0
23393,288.76,0.0,0.0,20,4564,11,0,0,0,0,0,0,0,1,0,0,0,0
13496,281.87,0.0,0.0,20,2277,21,0,0,0,0,0,0,0,1,0,0,0,0
43395,274.45,0.0,0.0,1,431,2,0,0,0,0,0,0,0,1,0,0,0,0
8872,296.52,0.0,0.0,48,4874,11,0,0,0,0,0,0,0,1,0,0,0,0
23559,294.72,0.0,0.0,90,4675,9,0,0,0,0,0,0,0,1,0,0,0,0
4078,268.85,0.0,0.0,90,3865,7,0,0,0,0,0,0,0,1,0,0,0,0
27154,279.027,0.0,0.0,92,333,1,0,0,0,0,0,0,0,1,0,0,0,0
24003,285.86,0.0,0.0,1,388,1,0,0,0,0,0,0,0,1,0,0,0,0
30575,268.81,0.0,0.0,90,302,3,0,0,0,0,0,0,0,1,0,0,0,0
32325,281.21,0.0,0.0,90,5958,8,0,0,0,0,0,0,0,1,0,0,0,0
4664,278.46,0.0,0.0,90,607,2,0,0,0,0,0,0,0,1,0,0,0,0
4172,265.48,0.0,0.0,1,1232,6,0,0,0,0,0,0,0,1,0,0,0,0
36549,290.42,0.0,0.0,40,1929,22,0,0,0,0,0,0,0,1,0,0,0,0
6295,286.4,0.0,0.0,90,4442,18,0,0,0,0,0,0,0,1,0,0,0,0
11248,249.16,0.0,0.0,40,2621,17,0,0,0,0,0,0,0,1,0,0,0,0
26768,292.29,0.0,0.0,48,448,0,0,0,0,0,0,0,0,1,0,0,0,0
3082,254.7,0.0,0.0,90,4397,7,0,0,0,0,0,0,0,1,0,0,0,0
23430,280.01,0.0,0.0,1,588,0,0,0,0,0,0,0,0,1,0,0,0,0
10325,274.21,0.0,0.0,64,494,0,0,0,0,0,0,0,0,1,0,0,0,0
34132,285.35,0.0,0.0,90,4720,11,0,0,0,0,0,0,0,1,0,0,0,0
10005,279.66,0.0,0.0,90,5319,14,0,0,0,0,0,0,0,1,0,0,0,0
21518,275.82,0.0,0.0,1,3775,20,0,0,0,0,0,0,0,1,0,0,0,0
42371,268.08,0.0,0.0,1,2731,5,0,0,0,0,0,0,0,1,0,0,0,0
44774,291.22,0.0,0.0,40,884,4,0,0,0,0,0,0,0,1,0,0,0,0
27697,276.894,0.0,0.0,0,2276,9,0,0,0,0,0,0,0,1,0,0,0,0
2265,267.33,0.0,0.0,90,5014,6,0,0,0,0,0,0,0,1,0,0,0,0
3752,259.24,0.0,0.0,1,6723,16,0,0,0,0,0,0,0,1,0,0,0,0
37802,286.15,0.0,0.0,90,3137,20,0,0,0,0,0,0,0,1,0,0,0,0
5711,275.77,0.0,0.0,1,4583,10,0,0,0,0,0,0,0,1,0,0,0,0
26713,300.39,0.0,0.0,1,5053,16,0,0,0,0,0,0,0,1,0,0,0,0
32993,283.74,0.0,0.0,1,6369,8,0,0,0,0,0,0,0,1,0,0,0,0
23596,300.52,0.0,0.0,40,6062,15,0,0,0,0,0,0,0,1,0,0,0,0
21325,272.48,0.0,0.0,90,869,4,0,0,0,0,0,0,0,1,0,0,0,0
34904,290.55,0.0,0.0,90,5203,8,0,0,0,0,0,0,0,1,0,0,0,0
2723,265.9,0.0,0.0,75,2512,19,0,0,0,0,0,0,0,1,0,0,0,0
11810,248.9,0.0,0.0,1,3314,11,0,0,0,0,0,0,0,1,0,0,0,0
916,278.71,0.0,0.0,46,4968,14,0,0,0,0,0,0,0,1,0,0,0,0
26451,294.1,0.0,0.0,1,4569,12,0,0,0,0,0,0,0,1,0,0,0,0
281,283.75,0.0,0.0,93,4128,13,0,0,0,0,0,0,0,1,0,0,0,0
14453,284.31,11.58,0.0,92,4388,13,0,0,0,0,0,0,0,1,0,0,0,0
22813,280.0,0.0,0.0,90,971,23,0,0,0,0,0,0,0,1,0,0,0,0
27264,295.908,0.0,0.0,24,5787,17,0,0,0,0,0,0,0,1,0,0,0,0
838,278.02,0.0,0.0,40,5239,9,0,0,0,0,0,0,0,1,0,0,0,0
40113,249.84,0.0,0.0,1,2287,5,0,0,0,0,0,0,0,1,0,0,0,0
37493,288.55,0.0,0.0,90,4827,12,0,0,0,0,0,0,0,1,0,0,0,0
10163,258.54,0.0,0.0,64,5210,6,0,0,0,0,0,0,0,1,0,0,0,0
9286,286.64,0.0,0.0,90,3452,8,0,0,0,0,0,0,0,1,0,0,0,0
26827,291.12,0.0,0.0,80,4394,11,0,0,0,0,0,0,0,1,0,0,0,0
13099,260.08,0.0,0.0,20,1849,7,0,0,0,0,0,0,0,1,0,0,0,0
43928,289.36,0.0,0.0,90,516,0,0,0,0,0,0,0,0,1,0,0,0,0
34905,291.08,0.0,0.0,90,4930,9,0,0,0,0,0,0,0,1,0,0,0,0
13639,275.89,0.0,0.0,90,2505,20,0,0,0,0,0,0,0,1,0,0,0,0
18347,295.61,0.0,0.0,90,4644,13,0,0,0,0,0,0,0,1,0,0,0,0
34366,292.15,0.0,0.0,1,469,1,0,0,0,0,0,0,0,1,0,0,0,0
14981,285.93,1.66,0.0,90,4991,11,0,0,0,0,0,0,0,1,0,0,0,0
11285,249.66,0.0,0.0,1,4615,8,0,0,0,0,0,0,0,1,0,0,0,0
47668,295.1,0.0,0.0,1,376,1,0,0,0,0,0,0,0,1,0,0,0,0
46949,298.58,0.0,0.0,75,5312,14,0,0,0,0,0,0,0,1,0,0,0,0
38065,284.21,0.0,0.0,75,4577,15,0,0,0,0,0,0,0,1,0,0,0,0
31712,264.65,0.0,0.0,90,800,4,0,0,0,0,0,0,0,1,0,0,0,0
77,279.78,0.0,0.0,90,3364,20,0,0,0,0,0,0,0,1,0,0,0,0
29776,254.49,0.0,0.0,90,366,2,0,0,0,0,0,0,0,1,0,0,0,0
27558,282.41,0.0,0.0,8,4581,14,0,0,0,0,0,0,0,1,0,0,0,0
44370,292.15,0.0,0.0,40,2645,5,0,0,0,0,0,0,0,1,0,0,0,0
35873,297.75,0.0,0.0,40,4897,12,0,0,0,0,0,0,0,1,0,0,0,0
15244,295.06,0.0,0.0,1,2019,8,0,0,0,0,0,0,0,1,0,0,0,0
30262,275.02,0.0,0.0,90,2609,5,0,0,0,0,0,0,0,1,0,0,0,0
11314,256.25,0.0,0.0,64,6273,16,0,0,0,0,0,0,0,1,0,0,0,0
39172,270.81,0.0,0.0,75,6032,16,0,0,0,0,0,0,0,1,0,0,0,0
26343,297.73,0.0,0.0,90,3693,16,0,0,0,0,0,0,0,1,0,0,0,0
30998,278.42,0.0,0.0,1,4627,12,0,0,0,0,0,0,0,1,0,0,0,0
9094,285.64,0.0,0.0,12,5488,9,0,0,0,0,0,0,0,1,0,0,0,0
20178,269.26,0.0,0.0,90,4236,13,0,0,0,0,0,0,0,1,0,0,0,0
22242,272.41,0.0,0.0,75,6904,7,0,0,0,0,0,0,0,1,0,0,0,0
25609,304.775,0.0,0.0,8,4694,15,0,0,0,0,0,0,0,1,0,0,0,0
29162,256.22,0.0,0.0,90,2693,21,0,0,0,0,0,0,0,1,0,0,0,0
35933,285.22,0.0,0.0,90,333,2,0,0,0,0,0,0,0,1,0,0,0,0
5406,281.07,0.0,0.0,90,2422,19,0,0,0,0,0,0,0,1,0,0,0,0
29629,271.88,0.0,0.0,90,794,3,0,0,0,0,0,0,0,1,0,0,0,0
31018,271.087,0.0,0.0,0,6093,17,0,0,0,0,0,0,0,1,0,0,0,0
41429,266.42,0.0,0.0,1,4276,17,0,0,0,0,0,0,0,1,0,0,0,0
44558,290.68,0.0,0.0,20,6007,6,0,0,0,0,0,0,0,1,0,0,0,0
42625,276.65,0.0,0.0,90,248,2,0,0,0,0,0,0,0,1,0,0,0,0
28487,272.55,0.0,0.0,1,1883,8,0,0,0,0,0,0,0,1,0,0,0,0
36209,292.07,0.0,0.0,75,3793,11,0,0,0,0,0,0,0,1,0,0,0,0
36612,289.65,0.0,0.0,90,758,1,0,0,0,0,0,0,0,1,0,0,0,0
14773,296.03,0.0,0.0,40,3475,8,0,0,0,0,0,0,0,1,0,0,0,0
37148,291.62,0.0,0.0,1,6058,6,0,0,0,0,0,0,0,1,0,0,0,0
2381,259.57,0.0,0.0,1,2795,20,0,0,0,0,0,0,0,1,0,0,0,0
37453,289.22,0.0,0.0,90,4802,13,0,0,0,0,0,0,0,1,0,0,0,0
3733,269.77,0.0,0.0,90,4756,13,0,0,0,0,0,0,0,1,0,0,0,0
4557,276.07,0.0,0.0,1,6376,16,0,0,0,0,0,0,0,1,0,0,0,0
37075,300.02,0.0,0.0,5,4233,18,0,0,0,0,0,0,0,1,0,0,0,0
3474,270.21,0.0,0.0,90,1426,8,0,0,0,0,0,0,0,1,0,0,0,0
41701,265.95,0.0,0.0,40,5364,15,0,0,0,0,0,0,0,1,0,0,0,0
42312,274.61,0.0,0.0,1,6366,16,0,0,0,0,0,0,0,1,0,0,0,0
3441,270.34,0.0,0.0,90,6095,17,0,0,0,0,0,0,0,1,0,0,0,0
7715,298.79,0.0,0.0,0,4636,10,0,0,0,0,0,0,0,1,0,0,0,0
1008,278.31,0.0,0.0,90,4670,10,0,0,0,0,0,0,0,1,0,0,0,0
23273,284.32,0.0,0.0,90,573,0,0,0,0,0,0,0,0,1,0,0,0,0
19486,277.01,0.0,0.0,1,486,5,0,0,0,0,0,0,0,1,0,0,0,0
41587,264.75,0.0,0.0,1,1169,0,0,0,0,0,0,0,0,1,0,0,0,0
33898,283.15,0.0,0.0,90,4461,13,0,0,0,0,0,0,0,1,0,0,0,0
45596,299.79,0.0,0.0,5,4115,18,0,0,0,0,0,0,0,1,0,0,0,0
44950,290.55,0.0,0.0,40,6438,7,0,0,0,0,0,0,0,1,0,0,0,0
33335,290.59,0.0,0.0,1,6754,16,0,0,0,0,0,0,0,1,0,0,0,0
2668,261.6,0.0,0.0,90,4327,10,0,0,0,0,0,0,0,1,0,0,0,0
13250,275.5,0.36,0.0,75,5674,14,0,0,0,0,0,0,0,1,0,0,0,0
39732,269.93,0.0,0.0,90,4696,8,0,0,0,0,0,0,0,1,0,0,0,0
43638,275.95,0.0,0.0,75,531,2,0,0,0,0,0,0,0,1,0,0,0,0
17351,299.31,0.0,0.0,1,3577,19,0,0,0,0,0,0,0,1,0,0,0,0
18527,291.68,0.38,0.0,90,984,23,0,0,0,0,0,0,0,1,0,0,0,0
44084,290.36,0.0,0.0,90,3113,19,0,0,0,0,0,0,0,1,0,0,0,0
33656,288.35,0.0,0.0,40,347,3,0,0,0,0,0,0,0,1,0,0,0,0
25579,294.81,0.0,0.0,12,4386,9,0,0,0,0,0,0,0,1,0,0,0,0
32356,282.55,0.0,0.0,75,1527,22,0,0,0,0,0,0,0,1,0,0,0,0
27731,287.153,0.0,0.0,92,2282,19,0,0,0,0,0,0,0,1,0,0,0,0
15909,289.23,0.0,0.0,1,6886,7,0,0,0,0,0,0,0,1,0,0,0,0
32730,288.61,0.0,0.0,90,4605,11,0,0,0,0,0,0,0,1,0,0,0,0
24347,294.07,0.0,0.0,0,5342,9,0,0,0,0,0,0,0,1,0,0,0,0
596,285.02,0.0,0.0,90,5309,8,0,0,0,0,0,0,0,1,0,0,0,0
14010,276.04,1.2,0.0,90,6203,7,0,0,0,0,0,0,0,1,0,0,0,0
17598,288.42,0.0,0.0,1,2752,5,0,0,0,0,0,0,0,1,0,0,0,0
38085,282.36,0.0,0.0,20,4651,11,0,0,0,0,0,0,0,1,0,0,0,0
37422,302.34,0.0,0.0,75,3910,19,0,0,0,0,0,0,0,1,0,0,0,0
16083,295.42,2.16,0.0,90,4317,16,0,0,0,0,0,0,0,1,0,0,0,0
34438,294.73,0.0,0.0,90,4137,17,0,0,0,0,0,0,0,1,0,0,0,0
25202,295.32,0.0,0.0,75,1314,7,0,0,0,0,0,0,0,1,0,0,0,0
41774,263.01,0.0,0.0,1,1043,0,0,0,0,0,0,0,0,1,0,0,0,0
18260,298.55,0.0,0.0,1,3380,19,0,0,0,0,0,0,0,1,0,0,0,0
38588,276.65,0.0,0.0,75,4910,11,0,0,0,0,0,0,0,1,0,0,0,0
20869,270.86,0.0,0.0,90,4706,12,0,0,0,0,0,0,0,1,0,0,0,0
44827,293.55,0.0,0.0,90,3957,15,0,0,0,0,0,0,0,1,0,0,0,0
45278,296.08,0.0,0.0,75,4186,11,0,0,0,0,0,0,0,1,0,0,0,0
8295,292.87,0.0,0.0,40,4914,10,0,0,0,0,0,0,0,1,0,0,0,0
15645,302.41,0.0,0.0,40,4471,16,0,0,0,0,0,0,0,1,0,0,0,0
25956,295.95,0.51,0.0,75,2665,20,0,0,0,0,0,0,0,1,0,0,0,0
46696,295.68,0.0,0.0,20,940,4,0,0,0,0,0,0,0,1,0,0,0,0
4573,269.55,0.0,0.0,90,6014,8,0,0,0,0,0,0,0,1,0,0,0,0
43484,286.81,0.0,0.0,40,5027,16,0,0,0,0,0,0,0,1,0,0,0,0
42161,262.23,0.0,0.0,1,260,2,0,0,0,0,0,0,0,1,0,0,0,0
6797,287.42,0.0,0.0,92,4101,11,0,0,0,0,0,0,0,1,0,0,0,0
9294,286.8,0.0,0.0,90,5168,14,0,0,0,0,0,0,0,1,0,0,0,0
30853,265.51,0.0,0.0,40,2566,20,0,0,0,0,0,0,0,1,0,0,0,0
20348,264.8,0.0,0.0,90,533,4,0,0,0,0,0,0,0,1,0,0,0,0
12096,256.08,0.0,0.0,90,3495,9,0,0,0,0,0,0,0,1,0,0,0,0
36474,290.69,0.0,0.0,75,833,4,0,0,0,0,0,0,0,1,0,0,0,0
42546,276.62,0.0,0.0,75,5165,13,0,0,0,0,0,0,0,1,0,0,0,0
14933,288.22,0.25,0.0,1,811,4,0,0,0,0,0,0,0,1,0,0,0,0
37625,289.29,0.0,0.0,90,2693,20,0,0,0,0,0,0,0,1,0,0,0,0
250,283.05,0.0,0.0,1,4495,14,0,0,0,0,0,0,0,1,0,0,0,0
554,285.55,0.0,0.0,90,5607,8,0,0,0,0,0,0,0,1,0,0,0,0
25302,292.46,0.0,0.0,90,602,0,0,0,0,0,0,0,0,1,0,0,0,0
34376,296.72,0.0,0.0,5,4866,11,0,0,0,0,0,0,0,1,0,0,0,0
38256,285.55,0.0,0.0,40,265,2,0,0,0,0,0,0,0,1,0,0,0,0
43784,295.02,0.0,0.0,1,5462,14,0,0,0,0,0,0,0,1,0,0,0,0
10184,267.84,0.0,0.0,64,284,3,0,0,0,0,0,0,0,1,0,0,0,0
36677,290.35,0.0,0.0,90,1665,7,0,0,0,0,0,0,0,1,0,0,0,0
13714,272.87,2.53,0.0,90,883,23,0,0,0,0,0,0,0,1,0,0,0,0
34383,302.15,0.0,0.0,1,4229,18,0,0,0,0,0,0,0,1,0,0,0,0
29876,264.51,0.0,0.0,40,1223,23,0,0,0,0,0,0,0,1,0,0,0,0
3171,258.52,0.0,0.0,90,5546,14,0,0,0,0,0,0,0,1,0,0,0,0
35369,295.22,0.0,0.0,1,1674,0,0,0,0,0,0,0,0,1,0,0,0,0
41483,267.72,0.0,0.0,1,1107,23,0,0,0,0,0,0,0,1,0,0,0,0
40511,275.29,0.0,0.0,90,2642,20,0,0,0,0,0,0,0,1,0,0,0,0
9666,272.64,0.0,0.0,64,4453,10,0,0,0,0,0,0,0,1,0,0,0,0
8535,292.41,0.0,0.0,80,6865,7,0,0,0,0,0,0,0,1,0,0,0,0
8521,300.11,0.0,0.0,44,5796,17,0,0,0,0,0,0,0,1,0,0,0,0
41105,270.09,0.0,0.0,1,2885,20,0,0,0,0,0,0,0,1,0,0,0,0
26386,294.68,3.27,0.0,75,4335,11,0,0,0,0,0,0,0,1,0,0,0,0
22314,276.79,0.0,0.0,90,3479,19,0,0,0,0,0,0,0,1,0,0,0,0
33809,285.51,0.0,0.0,1,5970,17,0,0,0,0,0,0,0,1,0,0,0,0
15116,298.61,0.0,0.0,92,3560,19,0,0,0,0,0,0,0,1,0,0,0,0
3748,257.4,0.0,0.0,40,4334,10,0,0,0,0,0,0,0,1,0,0,0,0
14481,285.23,0.51,0.0,90,547,0,0,0,0,0,0,0,0,1,0,0,0,0
43233,271.87,0.0,0.0,90,1489,8,0,0,0,0,0,0,0,1,0,0,0,0
4801,281.54,0.0,0.0,1,5541,13,0,0,0,0,0,0,0,1,0,0,0,0
40655,262.54,0.0,0.0,90,600,0,0,0,0,0,1,0,0,0,0,0,0,0
19843,276.02,0.0,0.0,90,446,5,0,0,0,0,0,0,0,1,0,0,0,0
47674,294.44,0.0,0.0,90,6728,7,0,0,0,0,0,0,0,1,0,0,0,0
32935,283.53,0.0,0.0,1,3058,22,0,0,0,0,0,0,0,1,0,0,0,0
33003,292.69,0.0,0.0,90,4501,18,0,0,0,0,0,0,0,1,0,0,0,0
2366,263.69,0.0,0.0,90,432,6,0,0,0,0,0,0,0,1,0,0,0,0
45253,298.48,0.0,0.0,40,5018,12,0,0,0,0,0,0,0,1,0,0,0,0
28067,281.48,0.0,0.0,90,4325,12,0,0,0,0,0,0,0,1,0,0,0,0
16614,292.61,0.53,0.0,90,4746,18,0,0,0,0,0,0,0,1,0,0,0,0
44553,290.82,0.0,0.0,90,922,4,0,0,0,0,0,0,0,1,0,0,0,0
42457,276.89,0.0,0.0,90,3201,19,0,0,0,0,0,0,0,1,0,0,0,0
47415,295.01,1.6,0.0,90,5494,17,0,0,0,0,0,0,0,1,0,0,0,0
12758,267.89,0.0,0.0,90,776,1,0,0,0,0,0,0,0,1,0,0,0,0
12202,266.26,0.0,0.0,90,3150,19,0,0,0,0,0,0,0,1,0,0,0,0
44490,297.55,0.0,0.0,90,4267,18,0,0,0,0,0,0,0,1,0,0,0,0
46364,290.15,0.0,0.0,90,4977,12,0,0,0,0,0,0,0,1,0,0,0,0
44451,302.2990000000001,0.0,0.0,0,2576,10,0,0,0,0,0,0,0,1,0,0,0,0
38510,272.28,0.0,0.0,90,872,4,0,0,0,0,0,0,0,1,0,0,0,0
35913,286.43,0.0,0.0,90,5447,14,0,0,0,0,0,0,0,1,0,0,0,0
11198,265.46,0.0,0.0,64,5439,17,0,0,0,0,0,0,0,1,0,0,0,0
16373,294.11,0.0,0.0,40,6368,16,0,0,0,0,0,0,0,1,0,0,0,0
34966,292.84,0.0,0.0,1,4638,10,0,0,0,0,0,0,0,1,0,0,0,0
14282,284.25,0.34,0.0,68,3093,19,0,0,0,0,0,0,0,1,0,0,0,0
14798,292.32,2.1,0.0,90,709,5,0,0,0,0,0,0,0,1,0,0,0,0
4293,271.18,0.0,0.0,1,3461,19,0,0,0,0,0,0,0,1,0,0,0,0
4902,278.39,0.0,0.0,90,1124,23,0,0,0,0,0,0,0,1,0,0,0,0
47559,294.5,0.0,0.0,75,3852,14,0,0,0,0,0,0,0,1,0,0,0,0
461,281.7,0.0,0.0,100,3713,9,0,0,0,0,0,0,0,1,0,0,0,0
41268,261.86,0.0,0.0,90,4303,13,0,0,0,0,0,0,0,1,0,0,0,0
31374,276.91,0.0,0.0,90,6365,17,0,0,0,0,0,0,0,1,0,0,0,0
28391,274.84,0.0,0.0,90,5225,16,0,0,0,0,0,0,0,1,0,0,0,0
19239,278.55,0.0,0.0,90,5771,6,0,0,0,0,0,0,0,1,0,0,0,0
1711,281.44,0.0,0.0,20,6434,17,0,0,0,0,0,0,0,1,0,0,0,0
32371,279.65,0.0,0.0,1,7065,7,0,0,0,0,0,0,0,1,0,0,0,0
16936,300.99,0.0,0.0,90,6622,16,0,0,0,0,0,0,0,1,0,0,0,0
5584,294.06,0.0,0.0,1,2697,20,0,0,0,0,0,0,0,1,0,0,0,0
35640,292.82,0.0,0.0,1,701,0,0,0,0,0,0,0,0,1,0,0,0,0
45351,294.5,0.0,0.0,90,4473,18,0,0,0,0,0,0,0,1,0,0,0,0
47948,286.89,0.25,0.0,75,2919,5,0,0,0,0,0,0,0,1,0,0,0,0
5955,286.18,0.0,0.0,90,1006,0,0,0,0,0,0,0,0,1,0,0,0,0
38234,282.35,0.0,0.0,1,332,4,0,0,0,0,0,0,0,1,0,0,0,0
32063,277.28,0.0,0.0,90,1896,23,0,0,0,0,0,0,0,1,0,0,0,0
14660,300.96,0.0,0.0,75,3654,15,0,0,0,0,0,0,0,1,0,0,0,0
41981,269.07,0.0,0.0,75,5171,11,0,0,0,0,0,0,0,1,0,0,0,0
41005,279.15,0.0,0.0,75,5829,17,0,0,0,0,0,0,0,1,0,0,0,0
26862,292.43,0.0,0.0,92,2734,22,0,0,0,0,0,0,0,1,0,0,0,0
23221,284.91,0.0,0.0,90,2662,20,0,0,0,0,0,0,0,1,0,0,0,0
12526,249.27,0.0,0.0,1,790,4,0,0,0,0,0,0,0,1,0,0,0,0
45531,293.86,0.0,0.0,1,4099,10,0,0,0,0,0,0,0,1,0,0,0,0
26989,282.87,0.0,0.0,0,810,4,0,0,0,0,0,0,0,1,0,0,0,0
24206,291.48,0.0,0.0,80,5146,12,0,0,0,0,0,0,0,1,0,0,0,0
22794,283.48,0.76,0.0,90,4226,10,0,0,0,0,0,0,0,1,0,0,0,0
24424,296.24,0.0,0.0,75,4888,12,0,0,0,0,0,0,0,1,0,0,0,0
927,274.41,0.0,0.0,98,356,3,0,0,0,0,0,0,0,1,0,0,0,0
19605,271.35,0.0,0.0,90,3557,19,0,0,0,0,0,0,0,1,0,0,0,0
38951,279.61,0.0,0.0,90,1462,23,0,0,0,0,0,0,0,1,0,0,0,0
36808,284.92,0.0,0.0,75,6424,7,0,0,0,0,0,0,0,1,0,0,0,0
35035,287.82,0.0,0.0,1,488,2,0,0,0,0,0,0,0,1,0,0,0,0
38509,272.5,0.0,0.0,90,349,3,0,0,0,0,0,0,0,1,0,0,0,0
36429,289.55,0.0,0.0,1,3449,9,0,0,0,0,0,0,0,1,0,0,0,0
27981,283.75,0.0,0.0,1,1694,22,0,0,0,0,0,0,0,1,0,0,0,0
22370,276.15,0.0,0.0,75,368,3,0,0,0,0,0,0,0,1,0,0,0,0
16449,299.57,0.0,0.0,1,3048,20,0,0,0,0,0,0,0,1,0,0,0,0
46857,293.68,0.0,0.0,40,5352,6,0,0,0,0,0,0,0,1,0,0,0,0
43044,271.49,0.0,0.0,90,2455,19,0,0,0,0,0,0,0,1,0,0,0,0
23887,288.57,0.0,0.0,1,3268,22,0,0,0,0,0,0,0,1,0,0,0,0
28440,273.88,0.0,0.0,90,1175,23,0,0,0,0,0,0,0,1,0,0,0,0
44682,300.36,0.0,0.0,1,5797,15,0,0,0,0,0,0,0,1,0,0,0,0
16137,289.61,0.25,0.0,1,911,4,0,0,0,0,0,0,0,1,0,0,0,0
12654,256.9,0.0,0.0,90,4437,12,0,0,0,0,0,0,0,1,0,0,0,0
40935,269.69,0.0,0.0,90,4270,18,0,0,0,0,0,0,0,1,0,0,0,0
39567,263.48,0.0,0.0,1,286,2,0,0,0,0,0,0,0,1,0,0,0,0
37889,280.44,0.0,0.0,20,6517,7,0,0,0,0,0,0,0,1,0,0,0,0
21095,271.08,0.0,0.0,75,3479,10,0,0,0,0,0,0,0,1,0,0,0,0
34264,297.09,0.0,0.0,1,3263,22,0,0,0,0,0,0,0,1,0,0,0,0
38754,270.88,0.0,0.0,1,2265,21,0,0,0,0,0,0,0,1,0,0,0,0
46058,300.02,0.0,0.0,40,4253,18,0,0,0,0,0,0,0,1,0,0,0,0
